performance_id,performance,isPremiere,concert,work,isCommission,isResidency,work_year,ensemble,season,venue,person,country
356,"Derrick Archer - Kare-Sansui-Ji",NONE,"Electroacoustic Yorkshire","Kare-Sansui-Ji ",0,0,2001,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
357,"Derrick Archer - The Universe",NONE,"Electroacoustic Yorkshire","The Universe",0,0,2002,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
358,"Robert Holroyd - Re#.8",NONE,"Electroacoustic Yorkshire",RE#.8,0,0,2002,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
359,"Diego Minciacchi - Mentre noi corravam la morta gora",WORLD,"Electroacoustic Italy","Mentre noi corravam  la morta gora",0,0,1998,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
360,"Giuseppe Giuliano - Vidh",NONE,"Electroacoustic Italy",Vidh,0,0,1987,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
361,"Diego Minciacchi - Earth will have her say ..or ..say what?",NONE,"Electroacoustic Italy","Earth will have her say ..or ..say what? (if you're searching for specific landmarks) ",0,0,1990,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
363,"Paul Wilson - Genesis",NONE,"Electroacoustic Ireland",Genesis,0,0,2002,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
364,"Judith Ring - Accumulation",NONE,"Electroacoustic Ireland",Accumulation,0,0,2002,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
365,"Roger Doyle - The Idea & Its Shadow",NONE,"Electroacoustic Ireland","The Idea And Its Shadow",0,0,2000,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
366,"Steve Reich - Violin Phase",NONE,"Darragh Morgan Performs","Violin Phase",0,0,1967,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
367,"Simon Mawhinney - Barcode 3",NONE,"Darragh Morgan Performs","Barcode 3",0,0,2002,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
368,"Adrian Moore - (I/V)T",NONE,"Darragh Morgan Performs",(I/V)T,0,0,1996,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
369,"Andrew Lovett - Jacob dreaming",NONE,"Darragh Morgan Performs","Jacob dreaming",0,0,1994,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
370,"Tim Parkinson - eight violins",NONE,"Darragh Morgan Performs","eight violins",0,0,2001,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
371,"Frank Lyons - Dazed by the Haze",NONE,"Darragh Morgan Performs","Dazed by the Haze",0,0,2002,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
372,"Michael Alcorn - Crossing the Threshold",NONE,"Darragh Morgan Performs","Crossing the Threshold",0,0,2002,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
374,"Vinko Globokar - Prestop II ",NONE,"The music of Vinko Globokar","Prestop II",0,0,1991,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
375,"Vinko Globokar - Corporel",NONE,"The music of Vinko Globokar",Corporel,0,0,1984,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
376,"Vinko Globokar - Dos a Dos",NONE,"The music of Vinko Globokar","Dos a Dos",0,0,1988,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
377,"Vinko Globokar - Oblak Semen",NONE,"The music of Vinko Globokar","Oblak Semen",0,0,1996,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
379,"Vinko Globokar - Ombre",NONE,"The music of Vinko Globokar",Ombre,0,0,1989,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
380,"Vinko Globokar - Discours II",NONE,"The music of Vinko Globokar","Discours II",0,0,1967,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
381,"Ruth Duckworth – Steamtalk2",NONE,"Electronic Yorkshire",Steamtalk2,0,0,2003,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
382,"Derrick Archer - Dreamcatcher",NONE,"Electronic Yorkshire",Dreamcatcher,0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
384,"Chrissie Lockwood – Little Pieces of Me",NONE,"Three Piece Suite","Little Pieces of Me",0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
385,"Keith Forryan – Channel 1",NONE,"Three Piece Suite","Channel 1",0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
386,"Adam Jansch – Sompi’s Television Hi-Way",NONE,"Three Piece Suite","Sompi’s Television Hi-Way",0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
388,"The Suicided Voice - Mark Bokowiec & Julie Wilson-Bokowiec",NONE,"The Suicided Voice","The Suicided Voice",0,0,2005,NULL,"Electric Spring 2004","Recital Hall",NULL,NULL
389,"Paul Archbold – Recoil",NONE,"Peter Hill Performs",Recoil,0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
390,"Adrian Moore – Piano and tape",NONE,"Peter Hill Performs","Piano and tape ",0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
391,"Olivier Messiaen - La Buse variable",NONE,"Peter Hill Performs","La Buse variable",0,0,1956,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
392,"Olivier Messiaen – Le Courlis cendré ",NONE,"Peter Hill Performs","Le Courlis cendré",0,0,1956,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
393,"Adrian Moore – Piano and tape",NONE,"Peter Hill Performs","Piano and tape ",0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
394,"Paul Archbold – Recoil",NONE,"Peter Hill Performs",Recoil,0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
395,"Monty Adkins – Aerial",NONE,"Laborintus II",Aerial,0,0,2002,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
396,"Thomas W Mudd – Cave Drone",NONE,"Laborintus II","Cave Drone",0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
397,"Andrew Croft – Storm Warning",NONE,"Laborintus II","Storm Warning",0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
398,"Scott Hewitt – Trumpet Roll Call",NONE,"Laborintus II","Trumpet Roll Call",0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
399,"David Moore – Zero Point Field",NONE,"Laborintus II","Zero Point Field",0,0,2004,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
400,"Geoff Cox – I’m Not Elvis",NONE,"Laborintus II","I'm not Elvis",0,0,2001,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
401,"Luciano Berio – Laborintus II",NONE,"Laborintus II","Laborintus II",0,0,1965,NULL,"Electric Spring 2004","St-Paul's Hall",NULL,NULL
402," Rose Dodd - Transient I",NONE,Polyphony,"Transient I",0,0,1995,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
403,"James Mohan - Wood",NONE,Polyphony,Wood,0,0,2001,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
404,"Andrew Lewis - Scherzo",NONE,Polyphony,Scherzo,0,0,2001,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
405,"Miguel Azguime - Comunicaões",NONE,Polyphony,Comunicações,0,0,1998,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
406,"James Perkin - Dali's Momentary Thought That Life May Not Be Surreal",NONE,Polyphony,"Dali's Momentary Thought That Life May Not Be Surreal",0,0,2001,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
407,"Harald Muenz - BeethovEnBloc",NONE,Polyphony,BeethovEnBloc,0,0,2000,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
408,"Olivier Messiaen - Cantéyodjayâ",NONE,"Peter Hill Performs",Cantéyodjayâ,0,0,1949,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
409,"Bernard Parmegiani - De Natura Sonorum (Part 1)",NONE,"Peter Hill Performs","De Natura Sonorum",0,0,1975,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
411,"Karlheinz Stockhausen - Klavierstück VII",NONE,"Peter Hill Performs","Klavierstück VII",0,0,1955,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
412,"Bernard Parmegiani - De Natura Sonorum (Part 2)",NONE,"Peter Hill Performs","De Natura Sonorum",0,0,1975,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
413,"Olivier Messiaen - La Chouette Hulotte",NONE,"Peter Hill Performs","La Chouette Hulotte",0,0,1958,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
414,"Bernard Parmegiani - De Natura Sonorum (Part 3)",NONE,"Peter Hill Performs","De Natura Sonorum",0,0,1975,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
415,"Olivier Messiaen - L'Alouette Lulu",NONE,"Peter Hill Performs","L'Alouette Lulu ",0,0,1958,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
416,"Karlheinz Stockhausen - SOLO (cello version)",NONE,"Anton Lukoszevieze and Melvyn Poore Perform","SOLO for melody instrument with feedback",0,0,1966,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
417,"Nicolaus A Huber - Solo mit Koonstück",NONE,"Anton Lukoszevieze and Melvyn Poore Perform","Solo mit Koonstück",0,0,2000,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
418,"Karlheinz Stockhausen - SOLO (tuba version)",NONE,"Anton Lukoszevieze and Melvyn Poore Perform","SOLO for melody instrument with feedback",0,0,1966,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
419,"Monty Adkins & James Saunders - #160301",NONE,"Anton Lukoszevieze and Melvyn Poore Perform",#160301,0,0,2000,NULL,"Electric Spring 2001","St-Paul's Hall",NULL,NULL
420,"David Lowe - Alive",NONE,"Concert 1",Alive,0,0,1999,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
421,"David Lowe - The Pencil Box",NONE,"Concert 1","The Pencil Box",0,0,1999,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
422,"Nick Gage - A Moonlit Struggle",NONE,"Concert 1","A Moonlit Struggle",0,0,1999,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
423,"Miriam Young - The firework display on the way home",NONE,"Concert 1","The firework display on the way home",0,0,1999,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
424,"Matthew Dean - Timbral Fires",NONE,"Concert 1","Timbral Fires",0,0,1999,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
425,"Jo Thomas - Dark Noise",NONE,"Concert 1","Dark Noise",0,0,1999,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
426,"Bryn Harrison - Mantra for trumpet and drone",NONE,"Concert 1","Mantra for trumpet and drone",0,0,1998,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
427,"Geoffrey Cox - Remembrance: Foggy Road 2000",NONE,"Concert 1","Remembrance: Foggy Road 2000",0,0,2000,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
428,"Jonathan Harvey - Ricecare una melodia",NONE,"Concert 1","Ricecare una melodia ",0,0,1984,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
429,"Nigel Morgan - Preludes 1, 3, 4 & 2",WORLD,"Alan Thomas Performs",Preludes,0,0,2000,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
430,"Laurence Crane - Bobby J",NONE,"Alan Thomas Performs","Bobby J",0,0,1999,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
431,"Paul Davies - Ciaccona 21",WORLD,"Alan Thomas Performs","Ciaccona 21",0,0,1999,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
432,"Christopher Fox - The grain of abstraction",UK,"Alan Thomas Performs","The grain of abstraction",0,0,1999,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
433,"Tod Machover - Diplacements",NONE,"Alan Thomas Performs",Diplacements,0,0,1978,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
434,"Christopher Fox - chant suspendu",NONE,"Judith Mitchell Performs","chant suspendu",0,0,1998,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
435,"Andrew Lovett - unknown terrors",NONE,"Judith Mitchell Performs","unknown terrors",0,0,2000,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
436,"Kaija Saariaho - Près",UK,"Judith Mitchell Performs",Près,0,0,1992,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
437,"Monty Adkins - Noumena",NONE,"Judith Mitchell Performs",Noumena,0,0,2000,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
438,"Michael Clarke - Tim(br)E",NONE,"Michael Clarke Performs",Tim(br)E,0,0,1996,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
439,"Michael Clarke - Cascade",NONE,"Michael Clarke Performs",Cascade,0,0,1999,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
440,"Michael Clarke - Prism",NONE,"Michael Clarke Performs",Prism,0,0,1998,NULL,"Electric Spring 2000","St-Paul's Hall",NULL,NULL
441,"Geoff Cox - Last Train",NONE,Polyphony,"Last Train",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
442,"Jo Thomas - Glitch",NONE,Polyphony,Glitch,0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
446,"Lisa Reim - Requiem",NONE,Polyphony,Requiem,0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
447,"John Cage - Songbooks",NONE,Polyphony,Songbooks,0,0,1970,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
445,"Yves Daoust - La Gamme",NONE,Polyphony,"La Gamme",0,0,1981,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
448,"James Liddle - Vivaldi's Cup",NONE,Polyphony,"Vivaldi's Cup",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
450,"Mark Bromwich - Zeitgeist",NONE,Polyphony,Zeitgeist,0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
451,"Monty Adkins - Pagan Circus",NONE,"Octophonic Concert 1","Pagan Circus",0,0,1997,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
452,"Hans Tutschku - Extrémités Lointaines",NONE,"Octophonic Concert 1","Extrémités Lointaines",0,0,1997,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
453,"Ambrose Field - Till",NONE,"Octophonic Concert 1",Till,0,0,1997,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
454,"Yves Daoust - Mi bémol",NONE,"Octophonic Concert 1","Mi bémol",0,0,1990,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
455,"Yves Daoust - Résonances",NONE,"Octophonic Concert 1",Résonances,0,0,1992,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
456,"David Lumsdaine - Near and Far",NONE,"Octophonic Concert 1","Near and Far",0,0,1997,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
457,"Yves Daoust - Impromptu",NONE,"Sonic Arts Network Concert 1",Impromptu,0,0,1994,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
458,"Nick Fells - Vug",NONE,"Sonic Arts Network Concert 1",Vug,0,0,1998,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
459,"Mike Challis - Arboretum",NONE,"Sonic Arts Network Concert 1",Arboretum,0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
460,"Robert Mackay - Voicewind",NONE,"Sonic Arts Network Concert 1",Voicewind,0,0,1998,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
461,"Aquiles Pantaleao - Three Inconspicuous Settings",NONE,"Sonic Arts Network Concert 1","Three Inconspicuous Settings",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
462,"Natasha Barrett - Red Snow",NONE,"Sonic Arts Network Concert 1","Red Snow",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
463,"Luciano Berio - Laborintus II",NONE,"Sonic Arts Network Concert 1","Laborintus II",0,0,1965,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
465,"Monty Adkins - Pagan Circus",NONE,"Octophonic Concert 1 (as 1pm)","Pagan Circus",0,0,1997,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
466,"Hans Tutschku - Extrémités Lointaines",NONE,"Octophonic Concert 1 (as 1pm)","Extrémités Lointaines",0,0,1997,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
467,"Ambrose Field - Till",NONE,"Octophonic Concert 1 (as 1pm)",Till,0,0,1997,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
468,"Yves Daoust - Mi bémol",NONE,"Octophonic Concert 1 (as 1pm)","Mi bémol",0,0,1990,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
469,"Yves Daoust - Résonances",NONE,"Octophonic Concert 1 (as 1pm)",Résonances,0,0,1992,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
470,"David Lumsdaine - Near and Far",NONE,"Octophonic Concert 1 (as 1pm)","Near and Far",0,0,1997,NULL,"Electric Spring 1999","Recital Hall",NULL,NULL
471,"Douglas Doherty - Neptune's Children (on the edge of Chaos)",NONE,"Sonic Arts Network Concert 2","Neptune's Children (on the edge of Chaos)",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
472,"John Levack Drever/Alaric Sumner - Hope",NONE,"Sonic Arts Network Concert 2",Hope,0,0,1998,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
473,"Diego Garro - Voci dall'aldiqua",NONE,"Sonic Arts Network Concert 2","Voci dall'aldiqua ",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
474,"Francesco Giomi - Agnaby",NONE,"Sonic Arts Network Concert 2",Agnaby,0,0,1997,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
475,"Vassileia Boura - Choros ichthyon",NONE,"Sonic Arts Network Concert 2","Choros ichthyon",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
476,"Eduardo R Miranda - Olivine Trees",NONE,"Sonic Arts Network Concert 2","Olivine Trees",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
477,"lain McCurdy - Dualogue",NONE,"Sonic Arts Network Concert 2",Dualogue,0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
478,"David Lloyd-Howells - Fractosonic Graffiti - Prologue",NONE,"Sonic Arts Network Concert 2","Fractosonic Graffiti - Prologue",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
479,"Rajmil Fischman - Kol HaTorr",NONE,"Sonic Arts Network Concert 2","Kol HaTorr",0,0,1998,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
480,"Ricardo Clement - NYSE",NONE,"Sonic Arts Network Concert 2",NYSE,0,0,1998,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
481,"David Prior - Dense",NONE,"Sonic Arts Network Concert 3",Dense,0,0,1995,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
482,"Coryn Smethurst - Density",NONE,"Sonic Arts Network Concert 3",Density,0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
483,"Sam Fendrich - Etude Brutus",NONE,"Sonic Arts Network Concert 3","Etude Brutus",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
484,"Dennis Wiehahn - Cornish Voices",NONE,"Sonic Arts Network Concert 3","Cornish Voices",0,0,1997,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
485,"Paul Wilson - Air",NONE,"Sonic Arts Network Concert 3",Air,0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
486,"Robert T Smith - Essential Torque",NONE,"Sonic Arts Network Concert 3","Essential Torque",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
487,"Tom Wallace - BrixtonQuatrain",NONE,"Sonic Arts Network Concert 3",BrixtonQuatrain,0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
488,"Dugal McKinnon - Horizont im Ohr",NONE,"Sonic Arts Network Concert 3","Horizont im Ohr",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
489,"John Ayres - Spare Notes",NONE,"Sonic Arts Network Concert 3","Spare Notes",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
490,"Graham Hadfield - Europa",NONE,"Sonic Arts Network Concert 3",Europa,0,0,1997,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
491,"Antti Saario - Soft lies soft icons",NONE,"Sonic Arts Network Concert 4","Soft lies soft icons",0,0,1998,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
492,"Tom Williams - Interference",NONE,"Sonic Arts Network Concert 4",Interference,0,0,1998,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
493,"Ben Thigpen - Step, under",NONE,"Sonic Arts Network Concert 4","Step, under",0,0,1999,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
494,"Yves Daoust - Toccata",NONE,"Sonic Arts Network Concert 4",Toccata,0,0,1989,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
495,"Yves Daoust - L'Entrevue",NONE,"Sonic Arts Network Concert 4",L'Entrevue,0,0,1991,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
496,"Risto Holopanien - Yariasjonar over eie stille (Silence and Variations)",NONE,"Sonic Arts Network Concert 4","Yariasjonar over eie stille (Silence and Variations)",0,0,1997,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
497,"Peter Batchelor - Reel",NONE,"Sonic Arts Network Concert 4",Reel,0,0,1997,NULL,"Electric Spring 1999","St-Paul's Hall",NULL,NULL
499,"Karlheinz Stockhausen - Mikrophonie I",NONE,"Happy 70th Birthday, Karlheinz Stockhausen","Mikrophonie I",0,0,1964,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
500,"Karlheinz Stockhausen - Refrain",NONE,"Happy 70th Birthday, Karlheinz Stockhausen",Refrain,0,0,1959,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
501,"Karlheinz Stockhausen - Kurzwellen",NONE,"Happy 70th Birthday, Karlheinz Stockhausen",Kurzwellen,0,0,1968,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
502,"Michel van der Aa - Auburn",UK,"Alan Thomas Performs",Auburn,0,0,1994,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
503,"Betsy Jolas - Episode Septième",UK,"Alan Thomas Performs","Episode Septième",0,0,1984,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
504,"Ian Willcock - The Onset of Turbulence",WORLD,"Alan Thomas Performs","The Onset of Turbulence",0,0,1988,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
505,"Mario Davidovsky - Synchronisms  No. 10",NONE,"Alan Thomas Performs","Synchronisms No. 10 ",0,0,1992,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
506,"Steve Reich - Electric Counterpoint ",NONE,"Alan Thomas Performs","Electric Counterpoint",0,0,1987,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
507,"Geoff Cox - Vita Interior",WORLD,"Composers of University of Huddersfield","Vita Interior",0,0,1998,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
508,"Lisa Reim - Dies lrae",WORLD,"Composers of University of Huddersfield","Dies lrae",0,0,1998,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
509,"Rob Scorah - Shimmerance of Ether",WORLD,"Composers of University of Huddersfield","Shimmerance of Ether",0,0,1998,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
510,"Margaret Lucy Wilkins - Fearful Apathy",WORLD,"Composers of University of Huddersfield","Fearful Apathy",0,0,1998,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
511,"Michael Clarke - Prism (Eight Part Invention #2)",WORLD,"Composers of University of Huddersfield","Prism (Eight Part Invention #2)",0,0,1998,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
512,"Stewart Worthy - Sonata for percussion and voice",WORLD,"Composers of University of Huddersfield","Sonata for percussion and voice",0,0,1998,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
513,"Mark Bromwich - Ghosts",WORLD,"Composers of University of Huddersfield",Ghosts,0,0,1995,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
514,"Christopher Fox - Insecurity",WORLD,"Composers of University of Huddersfield",Insecurity,0,0,1996,NULL,"Electric Spring 1998","St-Paul's Hall",NULL,NULL
515,"Jo Thomas - Overture",NONE,"Concert 1",Overture,0,0,1997,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
516,"Mark Bokowiec - Zero in the Bone",NONE,"Concert 1","Zero in the Bone",0,0,1997,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
517,"Brian Jones - Element",NONE,"Concert 1",Element,0,0,1997,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
518,"John Cage - Variations IV",NONE,"Concert 1","Variations IV",0,0,1963,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
519,"Ruth Thomas - Doors 97",NONE,"Concert 1","Doors 97",0,0,1997,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
520,"Robert Duncan Scorah - The Wings of Isis",NONE,"Concert 1","The Wings of Isis",0,0,1997,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
521,"Luc Ferrari - Presque rien No 1",NONE,"Concert 1","Presque rien No 1, le lever du jour au bord de la mer",0,0,1970,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
522,"Joseph Hyde - GoldGlow",NONE,"Concert 1",GoldGlow,0,0,1997,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
523,"Vinko Globokar - Correspondances",NONE,"Concert 2",Correspondances,0,0,1997,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
524,"Michel Pascal - Liens",NONE,"Concert 2",Liens,0,0,1997,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
525,"Pascal Gobin - Nouvelles Etudes",WORLD,"Concert 2","Nouvelles Etudes",0,0,1997,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
526,"Michel Pascal - Between",NONE,"Concert 2",Between,0,0,1994,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
527,"Joseph Hyde - Vox Mecanix",NONE,"Concert 2","Vox Mecanix",0,0,1997,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
528,"Barrie Webb - Second Skin",NONE,"Concert 2","Second Skin",0,0,1988,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
529,"Kees Van Unen - Ab Rae",NONE,"Concert 2","Ab Rae",0,0,1996,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
530,"John Cage - Music for Carillon 3",NONE,"Concert 3","Music for Carillon 3",0,0,1954,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
531,"Stace Constantinou - Magic Lantern",NONE,"Concert 3","Magic Lantern",0,0,1997,NULL,"Electric Spring 1997","St-Paul's Hall",NULL,NULL
